"Datapoint Number","Test Time (s)","Cycle Number","Current (A)","Potential (V)","Step Index","Step Time (s)","Charge Capacity (Ah)","Discharge Capacity (Ah)","Charge Energy (Wh)","Discharge Energy (Wh)","Timestamp","dV/dt (V/s)","dQ/dV (Ah/V)","Current Cycle Net Capacity (Ah)","Current Cycle Net Energy (Wh)","Test Net Capacity (Ah)","Test Net Energy (Wh)","Test Cumulative Capacity (Ah)","Test Cumulative Energy (Wh)","Power (W)","[Maccor] Datapoint ID","[Maccor] Cycle","[Maccor] Step Index","[Maccor] Test Time (s)","[Maccor] Step Time (s)","[Maccor] Capacity (Ah)","[Maccor] Energy (Wh)","[Maccor] Current (A)","[Maccor] Potential (V)","[Maccor] State","[Maccor] Ending Status","[Maccor] Datapoint Time","[Maccor] AC Impedance (Ω)","[Maccor] Internal Resistance (Ω)","[Maccor] VAR 1","[Maccor] VAR 10","[Maccor] VAR 11","[Maccor] VAR 12","[Maccor] VAR 13","[Maccor] VAR 14","[Maccor] VAR 15","[Maccor] VAR 2","[Maccor] VAR 3","[Maccor] VAR 4","[Maccor] VAR 5","[Maccor] VAR 6","[Maccor] VAR 7","[Maccor] VAR 8","[Maccor] VAR 9"
52,86400.03,0,2.804150454,0.28061341,2,0.0299999999988358,2.25571e-05,0.0,4.9635e-06,0.0,1592407970000,9.35378033369631,8.03849680597944e-05,-2.25571e-05,-4.9635e-06,-2.25571e-05,-4.9635e-06,2.25571e-05,4.9635e-06,0.786882221049988,52,0,2,86400.03,0.03,2.25571e-05,4.9635e-06,2.804150454,0.28061341,C,0,06/17/2020 11:32:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,86400.19,0,2.8003356985,1.05127031,2,0.190000000002328,0.0001470203,0.0,0.0001037554,0.0,1592407970000,4.81660562489486,0.000161502738767407,-0.0001470203,-0.0001037554,-0.0001470203,-0.0001037554,0.0001470203,0.0001037554,2.94390977786616,53,0,2,86400.19,0.19,0.0001470203,0.0001037554,2.8003356985,1.05127031,C,5,06/17/2020 11:32:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,86400.28,0,2.7995727474,1.28328374,2,0.279999999998836,0.0002170164,0.0,0.0001894747,0.0,1592407970000,2.57792700010003,0.000301689863384202,-0.0002170164,-0.0001894747,-0.0002170164,-0.0001894747,0.0002170164,0.0001894747,3.59264618568555,54,0,2,86400.28,0.28,0.0002170164,0.0001894747,2.7995727474,1.28328374,C,5,06/17/2020 11:32:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,86400.37,0,2.8006408789,1.45624475,2,0.369999999995343,0.0002870273,0.0,0.0002882507,0.0,1592407970000,1.92178900007458,0.000404778510486265,-0.0002870273,-0.0002882507,-0.0002870273,-0.0002882507,0.0002870273,0.0002882507,4.07841857653351,55,0,2,86400.37,0.37,0.0002870273,0.0002882507,2.8006408789,1.45624475,C,5,06/17/2020 11:32:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,86400.46,0,2.7994201572,1.60601205,2,0.460000000006403,0.0003570145,0.0,0.0003977877,0.0,1592407970000,1.66408111090662,0.000467306281144148,-0.0003570145,-0.0003977877,-0.0003570145,-0.0003977877,0.0003570145,0.0003977877,4.49590250547609,56,0,2,86400.46,0.46,0.0003570145,0.0003977877,2.7994201572,1.60601205,C,5,06/17/2020 11:32:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,86400.55,0,2.8006408789,1.74746319,2,0.55000000000291,0.0004270322,0.0,0.0005174365,0.0,1592407970000,1.57167933339432,0.000494995657157659,-0.0004270322,-0.0005174365,-0.0004270322,-0.0005174365,0.0004270322,0.0005174365,4.894016844287,57,0,2,86400.55,0.55,0.0004270322,0.0005174365,2.8006408789,1.74746319,C,5,06/17/2020 11:32:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,86400.64,0,2.7995727474,1.87617304,2,0.639999999999418,0.0004970169,0.0,0.000646318,0.0,1592407971000,1.43010944449994,0.000543740047867353,-0.0004970169,-0.000646318,-0.0004970169,-0.000646318,0.0004970169,0.000646318,5.25248291219061,58,0,2,86400.64,0.64,0.0004970169,0.000646318,2.7995727474,1.87617304,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,86400.73,0,2.8001831083,1.9875639,2,0.729999999995925,0.0005670257,0.0,0.0007833873,0.0,1592407971000,1.23767622227025,0.000628496808445505,-0.0005670257,-0.0007833873,-0.0005670257,-0.0007833873,0.0005670257,0.0007833873,5.56554285944687,59,0,2,86400.73,0.73,0.0005670257,0.0007833873,2.8001831083,1.9875639,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,86400.82,0,2.800030518,2.08232242,2,0.820000000006985,0.0006370247,0.0,0.0009273811,0.0,1592407971000,1.05287244431507,0.000738709300229679,-0.0006370247,-0.0009273811,-0.0006370247,-0.0009273811,0.0006370247,0.0009273811,5.83056632431561,60,0,2,86400.82,0.82,0.0006370247,0.0009273811,2.800030518,2.08232242,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,86400.91,0,2.7991149767,2.1637293,2,0.910000000003492,0.0007070192,0.0,0.0010773044,0.0,1592407971000,0.904520888923987,0.000859810620429134,-0.0007070192,-0.0010773044,-0.0007070192,-0.0010773044,0.0007070192,0.0010773044,6.05652708915461,61,0,2,86400.91,0.91,0.0007070192,0.0010773044,2.7991149767,2.1637293,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,86401.0,0,2.8009460594,2.23529412,2,1.0,0.0007770288,0.0,0.0012324523,0.0,1592407971000,0.795164666697522,0.00097826837264455,-0.0007770288,-0.0012324523,-0.0007770288,-0.0012324523,0.0007770288,0.0012324523,6.26093825701399,62,0,2,86401.0,1.0,0.0007770288,0.0012324523,2.8009460594,2.23529412,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,86401.09,0,2.7991149767,2.30052644,2,1.08999999999651,0.0008470224,0.0,0.0013922289,0.0,1592407971000,0.724803555583684,0.00107298958553061,-0.0008470224,-0.0013922289,-0.0008470224,-0.0013922289,0.0008470224,0.0013922289,6.43943801249833,63,0,2,86401.09,1.09,0.0008470224,0.0013922289,2.7991149767,2.30052644,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,86401.18,0,2.8001831083,2.36217288,2,1.17999999999302,0.000917024,0.0,0.0015564045,0.0,1592407971000,0.684960444471025,0.00113553353608091,-0.000917024,-0.0015564045,-0.000917024,-0.0015564045,0.000917024,0.0015564045,6.61451659746036,64,0,2,86401.18,1.18,0.000917024,0.0015564045,2.8001831083,2.36217288,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,86401.27,0,2.800030518,2.42107271,2,1.27000000000407,0.0009870188,0.0,0.0017247361,0.0,1592407971000,0.654442555475132,0.0011883701531906,-0.0009870188,-0.0017247361,-0.0009870188,-0.0017247361,0.0009870188,0.0017247361,6.77907747429696,65,0,2,86401.27,1.27,0.0009870188,0.0017247361,2.800030518,2.42107271,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,86401.36,0,2.7988097963,2.47707332,2,1.36000000000058,0.0010570234,0.0,0.0018970708,0.0,1592407971000,0.622229000024149,0.00125006852603926,-0.0010570234,-0.0018970708,-0.0010570234,-0.0018970708,0.0010570234,0.0018970708,6.93285707416937,66,0,2,86401.36,1.36,0.0010570234,0.0018970708,2.7988097963,2.47707332,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,86401.45,0,2.8009460594,2.52910658,2,1.44999999999709,0.0011270199,0.0,0.0020731109,0.0,1592407971000,0.578147333355768,0.00134522611114507,-0.0011270199,-0.0020731109,-0.0011270199,-0.0020731109,0.0011270199,0.0020731109,7.08389110905361,67,0,2,86401.45,1.45,0.0011270199,0.0020731109,2.8009460594,2.52910658,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,86401.54,0,2.7992675669,2.57557031,2,1.5399999999936,0.0011970207,0.0,0.0022525268,0.0,1592407971000,0.516263666686697,0.00150656867195123,-0.0011970207,-0.0022525268,-0.0011970207,-0.0022525268,0.0011970207,0.0022525268,7.20971043505358,68,0,2,86401.54,1.54,0.0011970207,0.0022525268,2.7992675669,2.57557031,C,5,06/17/2020 11:32:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,86401.64,0,2.7995727474,2.6209659,2,1.63999999999942,0.0012748014,0.0,0.0024553651,0.0,1592407972000,0.453955899973577,0.00171339771109925,-0.0012748014,-0.0024553651,-0.0012748014,-0.0024553651,0.0012748014,0.0024553651,7.33758470550471,69,0,2,86401.64,1.64,0.0012748014,0.0024553651,2.7995727474,2.6209659,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,86401.74,0,2.8006408789,2.66094453,2,1.74000000000524,0.001352575,0.0,0.0026614084,0.0,1592407972000,0.399786299976732,0.00194537931890111,-0.001352575,-0.0026614084,-0.001352575,-0.0026614084,0.001352575,0.0026614084,7.45235002720335,70,0,2,86401.74,1.74,0.001352575,0.0026614084,2.8006408789,2.66094453,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,86401.84,0,2.8010986496,2.69680323,2,1.83999999999651,0.0014303489,0.0,0.0028703341,0.0,1592407972000,0.358587000031308,0.0021688990398425,-0.0014303489,-0.0028703341,-0.0014303489,-0.0028703341,0.0014303489,0.0028703341,7.55401188578992,71,0,2,86401.84,1.84,0.0014303489,0.0028703341,2.8010986496,2.69680323,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,86401.94,0,2.7992675669,2.72884718,2,1.94000000000233,0.0015081297,0.0,0.0030818618,0.0,1592407972000,0.320439499981346,0.00242731623286144,-0.0015081297,-0.0030818618,-0.0015081297,-0.0030818618,0.0015081297,0.0030818618,7.63877340600053,72,0,2,86401.94,1.94,0.0015081297,0.0030818618,2.7992675669,2.72884718,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,86402.04,0,2.7989623865,2.7566949,2,2.0399999999936,0.0015859117,0.0,0.0032956547,0.0,1592407972000,0.278477200024314,0.00279311914943126,-0.0015859117,-0.0032956547,-0.0015859117,-0.0032956547,0.0015859117,0.0032956547,7.71588533615638,73,0,2,86402.04,2.04,0.0015859117,0.0032956547,2.7989623865,2.7566949,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,86402.14,0,2.8006408789,2.78057527,2,2.13999999999942,0.0016636856,0.0,0.0035113783,0.0,1592407972000,0.238803699986101,0.00325681302257878,-0.0016636856,-0.0035113783,-0.0016636856,-0.0035113783,0.0016636856,0.0035113783,7.7873927680204,74,0,2,86402.14,2.14,0.0016636856,0.0035113783,2.8006408789,2.78057527,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,86402.25,0,2.8007934691,2.80254826,2,2.25,0.0017492404,0.0,0.0037505759,0.0,1592407972000,0.199754454544398,0.00389363486717099,-0.0017492404,-0.0037505759,-0.0017492404,-0.0037505759,0.0017492404,0.0037505759,7.84935886344557,75,0,2,86402.25,2.25,0.0017492404,0.0037505759,2.8007934691,2.80254826,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,86402.36,0,2.8007934691,2.82070649,2,2.36000000000058,0.0018347935,0.0,0.0039914291,0.0,1592407972000,0.165074818180945,0.00471153300734708,-0.0018347935,-0.0039914291,-0.0018347935,-0.0039914291,0.0018347935,0.0039914291,7.90021631543998,76,0,2,86402.36,2.36,0.0018347935,0.0039914291,2.8007934691,2.82070649,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,86402.48,0,2.8007934691,2.83726253,2,2.47999999999593,0.0019281287,0.0,0.0042557572,0.0,1592407972000,0.137967000005352,0.0056375316802811,-0.0019281287,-0.0042557572,-0.0019281287,-0.0042557572,0.0019281287,0.0042557572,7.94658636414614,77,0,2,86402.48,2.48,0.0019281287,0.0042557572,2.8007934691,2.83726253,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,86402.61,0,2.7995727474,2.85221637,2,2.61000000000058,0.0020292393,0.0,0.0045436472,0.0,1592407972000,0.115029538457418,0.00676151409938853,-0.0020292393,-0.0045436472,-0.0020292393,-0.0045436472,0.0020292393,0.0045436472,7.98498721914015,78,0,2,86402.61,2.61,0.0020292393,0.0045436472,2.7995727474,2.85221637,C,5,06/17/2020 11:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,86402.74,0,2.7992675669,2.86472877,2,2.74000000000524,0.0021303502,0.0,0.0048328825,0.0,1592407973000,0.0962492307657855,0.00808085579105508,-0.0021303502,-0.0048328825,-0.0021303502,-0.0048328825,0.0021303502,0.0048328825,8.01914233382633,79,0,2,86402.74,2.74,0.0021303502,0.0048328825,2.7992675669,2.86472877,C,5,06/17/2020 11:32:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,86402.88,0,2.8007934691,2.87594415,2,2.88000000000466,0.0022392365,0.0,0.0051456149,0.0,1592407973000,0.0801098571431894,0.00970865900219173,-0.0022392365,-0.0051456149,-0.0022392365,-0.0051456149,0.0022392365,0.0051456149,8.05492559281635,80,0,2,86402.88,2.88,0.0022392365,0.0051456149,2.8007934691,2.87594415,C,5,06/17/2020 11:32:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,86403.03,0,2.7995727474,2.88654917,2,3.02999999999884,0.0023559006,0.0,0.0054819444,0.0,1592407973000,0.0707001333360759,0.0110008373392979,-0.0023559006,-0.0054819444,-0.0023559006,-0.0054819444,0.0023559006,0.0054819444,8.08110439036209,81,0,2,86403.03,3.03,0.0023559006,0.0054819444,2.7995727474,2.88654917,C,5,06/17/2020 11:32:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,86403.19,0,2.7989623865,2.89639124,2,3.19000000000233,0.0024803493,0.0,0.0058419582,0.0,1592407973000,0.0615129374986568,0.0126445656249144,-0.0024803493,-0.0058419582,-0.0024803493,-0.0058419582,0.0024803493,0.0058419582,8.10689013734809,82,0,2,86403.19,3.19,0.0024803493,0.0058419582,2.7989623865,2.89639124,C,5,06/17/2020 11:32:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,86403.37,0,2.7991149767,2.90577554,2,3.36999999999534,0.0026203492,0.0,0.0062482684,0.0,1592407973000,0.0521350000020244,0.0149185234913629,-0.0026203492,-0.0062482684,-0.0026203492,-0.0062482684,0.0026203492,0.0062482684,8.13359983294253,83,0,2,86403.37,3.37,0.0026203492,0.0062482684,2.7991149767,2.90577554,C,5,06/17/2020 11:32:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,86403.55,0,2.7991149767,2.91432059,2,3.55000000000291,0.0027603456,0.0,0.0066558155,0.0,1592407973000,0.047472499998004,0.0163833330407664,-0.0027603456,-0.0066558155,-0.0027603456,-0.0066558155,0.0027603456,0.0066558155,8.15751841037418,84,0,2,86403.55,3.55,0.0027603456,0.0066558155,2.7991149767,2.91432059,C,5,06/17/2020 11:32:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,86403.75,0,2.8007934691,2.92278935,2,3.75,0.002915902,0.0,0.0071099662,0.0,1592407974000,0.042343800000616,0.0183682617053737,-0.002915902,-0.0071099662,-0.002915902,-0.0071099662,0.002915902,0.0071099662,8.18612932303503,85,0,2,86403.75,3.75,0.002915902,0.0071099662,2.8007934691,2.92278935,C,5,06/17/2020 11:32:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86403.96,0,2.8001831083,2.93102922,2,3.9600000000064,0.0030792278,0.0,0.007588143,0.0,1592407974000,0.0392374761892806,0.0198214049493496,-0.0030792278,-0.007588143,-0.0030792278,-0.007588143,0.0030792278,0.007588143,8.20741851177772,86,0,2,86403.96,3.96,0.0030792278,0.007588143,2.8001831083,2.93102922,C,5,06/17/2020 11:32:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,86404.19,0,2.8006408789,2.9391165,2,4.19000000000233,0.0032581165,0.0,0.0081133345,0.0,1592407974000,0.0351620869571438,0.0221197609084889,-0.0032581165,-0.0081133345,-0.0032581165,-0.0081133345,0.0032581165,0.0081133345,8.23140981774949,87,0,2,86404.19,4.19,0.0032581165,0.0081133345,2.8006408789,2.9391165,C,5,06/17/2020 11:32:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,86404.43,0,2.8009460594,2.9469749,2,4.42999999999302,0.0034447835,0.0,0.0086628327,0.0,1592407974000,0.0327433333346037,0.023753817571007,-0.0034447835,-0.0086628327,-0.0034447835,-0.0086628327,0.0034447835,0.0086628327,8.25431773330571,88,0,2,86404.43,4.43,0.0034447835,0.0086628327,2.8009460594,2.9469749,C,5,06/17/2020 11:32:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,86404.68,0,2.7992675669,2.9546807,2,4.67999999999302,0.0036392259,0.0,0.0092367187,0.0,1592407975000,0.0308232000000004,0.0252332528744579,-0.0036392259,-0.0092367187,-0.0036392259,-0.0092367187,0.0036392259,0.0092367187,8.27094185405539,89,0,2,86404.68,4.68,0.0036392259,0.0092367187,2.7992675669,2.9546807,C,5,06/17/2020 11:32:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,86404.94,0,2.8006408789,2.96208133,2,4.94000000000233,0.0038414473,0.0,0.0098350921,0.0,1592407975000,0.0284639615374429,0.0273248899080204,-0.0038414473,-0.0098350921,-0.0038414473,-0.0098350921,0.0038414473,0.0098350921,8.29572605942448,90,0,2,86404.94,4.94,0.0038414473,0.0098350921,2.8006408789,2.96208133,C,5,06/17/2020 11:32:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,86405.21,0,2.8003356985,2.96932937,2,5.2100000000064,0.0040514445,0.0,0.0104580133,0.0,1592407975000,0.0268445925921871,0.0289729637253662,-0.0040514445,-0.0104580133,-0.0040514445,-0.0104580133,0.0040514445,0.0104580133,8.31511903541552,91,0,2,86405.21,5.21,0.0040514445,0.0104580133,2.8003356985,2.96932937,C,5,06/17/2020 11:32:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,86405.49,0,2.8001831083,2.97650111,2,5.49000000000524,0.0042692162,0.0,0.011105544,0.0,1592407975000,0.0256133571429636,0.0303652530627157,-0.0042692162,-0.011105544,-0.0042692162,-0.011105544,0.0042692162,0.011105544,8.3347481300582,92,0,2,86405.49,5.49,0.0042692162,0.011105544,2.8001831083,2.97650111,C,5,06/17/2020 11:32:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,86405.79,0,2.8009460594,2.98352026,2,5.7899999999936,0.0045025555,0.0,0.0118009995,0.0,1592407976000,0.0233971666675749,0.0332432417030548,-0.0045025555,-0.0118009995,-0.0045025555,-0.0118009995,0.0045025555,0.0118009995,8.35667931538706,93,0,2,86405.79,5.79,0.0045025555,0.0118009995,2.8009460594,2.98352026,C,5,06/17/2020 11:32:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,86406.1,0,2.7986572061,2.99038682,2,6.10000000000582,0.0047436607,0.0,0.0125212819,0.0,1592407976000,0.0221501935475129,0.035112953210925,-0.0047436607,-0.0125212819,-0.0047436607,-0.0125212819,0.0047436607,0.0125212819,8.36906762281946,94,0,2,86406.1,6.1,0.0047436607,0.0125212819,2.7986572061,2.99038682,C,5,06/17/2020 11:32:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,86406.42,0,2.8003356985,2.99717708,2,6.41999999999825,0.0049925502,0.0,0.0132665167,0.0,1592407976000,0.0212195625005026,0.0366538983779694,-0.0049925502,-0.0132665167,-0.0049925502,-0.0132665167,0.0049925502,0.0132665167,8.39310197184999,95,0,2,86406.42,6.42,0.0049925502,0.0132665167,2.8003356985,2.99717708,C,5,06/17/2020 11:32:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,86406.76,0,2.8003356985,3.00389105,2,6.75999999999476,0.0052569929,0.0,0.0140600832,0.0,1592407977000,0.0197469705884377,0.0393869350026893,-0.0052569929,-0.0140600832,-0.0052569929,-0.0140600832,0.0052569929,0.0140600832,8.41190334171965,96,0,2,86406.76,6.76,0.0052569929,0.0140600832,2.8003356985,3.00389105,C,5,06/17/2020 11:32:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,86407.12,0,2.7991149767,3.01060502,2,7.11999999999534,0.0055369887,0.0,0.0149021975,0.0,1592407977000,0.0186499166666361,0.0417034630777329,-0.0055369887,-0.0149021975,-0.0055369887,-0.0149021975,0.0055369887,0.0149021975,8.4270296004102,97,0,2,86407.12,7.12,0.0055369887,0.0149021975,2.7991149767,3.01060502,C,5,06/17/2020 11:32:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,86407.49,0,2.8004882887,3.0170901,2,7.49000000000524,0.005824759,0.0,0.015769607,0.0,1592407977000,0.0175272432427746,0.0443742097244749,-0.005824759,-0.015769607,-0.005824759,-0.015769607,0.005824759,0.015769607,8.44932549100271,98,0,2,86407.49,7.49,0.005824759,0.015769607,2.8004882887,3.0170901,C,5,06/17/2020 11:32:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,86407.88,0,2.7997253376,3.02357519,2,7.88000000000466,0.0061280919,0.0,0.0166858867,0.0,1592407978000,0.0166284358974606,0.046773892112523,-0.0061280919,-0.0166858867,-0.0061280919,-0.0166858867,0.0061280919,0.0166858867,8.46518006958173,99,0,2,86407.88,7.88,0.0061280919,0.0166858867,2.7997253376,3.02357519,C,5,06/17/2020 11:32:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,86408.29,0,2.8007934691,3.02990768,2,8.2899999999936,0.0064469749,0.0,0.0176511857,0.0,1592407978000,0.0154450975613926,0.0503566527542867,-0.0064469749,-0.0176511857,-0.0064469749,-0.0176511857,0.0064469749,0.0176511857,8.48614564211993,100,0,2,86408.29,8.29,0.0064469749,0.0176511857,2.8007934691,3.02990768,C,5,06/17/2020 11:32:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,86408.7,0,2.8006408789,3.03616388,2,8.69999999999709,0.0067658664,0.0,0.0186185232,0.0,1592407979000,0.0152590243901143,0.0509720757009034,-0.0067658664,-0.0186185232,-0.0067658664,-0.0186185232,0.0067658664,0.0186185232,8.50320467736763,101,0,2,86408.7,8.7,0.0067658664,0.0186185232,2.8006408789,3.03616388,C,5,06/17/2020 11:32:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,86409.13,0,2.800030518,3.04226749,2,9.13000000000466,0.0071003043,0.0,0.0196350655,0.0,1592407979000,0.0141944418602149,0.054793458297632,-0.0071003043,-0.0196350655,-0.0071003043,-0.0196350655,0.0071003043,0.0196350655,8.51844181591926,102,0,2,86409.13,9.13,0.0071003043,0.0196350655,2.800030518,3.04226749,C,5,06/17/2020 11:32:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,86409.58,0,2.7998779278,3.0483711,2,9.58000000000175,0.0074503022,0.0,0.0207010407,0.0,1592407979000,0.0135635777778651,0.0573427692791661,-0.0074503022,-0.0207010407,-0.0074503022,-0.0207010407,0.0074503022,0.0207010407,8.53506695863341,103,0,2,86409.58,9.58,0.0074503022,0.0207010407,2.7998779278,3.0483711,C,5,06/17/2020 11:32:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
